Company Name,Url,Twitter Handle,Date added,Country 1,City 1,Country 2,City 2,Country 3,City 3,Country 4,City 4,Country 5,City 5,Country 6,City 6,Country 7,City 7,Country 8,City 8,Country 9,City 9,Country 10,City 10,Country 11,City 11,Country 12,City 12,Country 13,City 13,Country 14,City 14,Country 15,City 15,Country 16,City 16,Country 17,City 17,Country 18,City 18,Country 19,City 19,Country 20,City 20,Country 21,City 21,Country 22,City 22,Country 23,City 23,Country 24,City 24,Country 25,City 25
Numbered,https://www.numbered.studio/,Numbered,2020-03-25,Netherlands,Amsterdam,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ustwo,https://www.ustwo.com/,ustwo,2020-03-26,Australia,Sydney,England,London,United States,"New York City, NY",Sweden,Malmö,Portugal,Lisbon,Japan,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tubik,https://tubikstudio.com/,tubikstudio,2020-03-26,Ukraine,Dnipro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC-DP,https://ec-dp.com/,,2020-03-26,Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklyn,https://franklyn.co/,therealfranklyn,2020-03-26,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugmun,http://www.hugmun.studio/,,2020-03-30,Norway,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sociedad Anonima,https://sociedadanonima.mx/,,2020-03-30,Mexico,Mexico City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Untitled Macao,http://untitledmacao.com/,,2020-04-05,Macao,Macau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Design,http://www.onedesign.co.nz/,,2020-04-05,New Zealand,Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AURG STUDIO,https://aurg.kr/,,2020-04-05,South Korea,Seoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kids,https://www.thekids.eu/en/,,2020-04-09,Germany,Berlin,Switzerland,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lazerian,https://lazerian.com/,lazerian,2020-04-12,England,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chapter,https://www.chapter.ie/,ChapterCork,2020-04-15,Ireland,Cork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hurrah Hurrah,http://www.hurrah-hurrah.ie/,HurrahStudio,2020-04-15,Ireland,Cork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piquant,https://piquant.ie/,PiquantMedia,2020-04-15,Ireland,Limerick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Placeholder,https://www.placeholder.nyc/,,2020-04-17,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regular Practice,http://regularpractice.co.uk/,,2020-04-17,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
After Digital,https://afterdigital.co.uk/,AfterDigitalUK,2020-04-03,Scotland,Glasgow,England,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFK Agency,https://www.afkagency.com/,,2020-04-15,Australia,Sydney,Ireland,Dublin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Merkitys,https://www.merkitys.eu/,,2020-04-22,Finland,Helsinki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goods,https://goods.no/,,2020-04-24,Norway,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A New Kind of Kick,https://anewkindofkick.com/,,2020-04-25,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sixredsquares,https://www.6rs.co.uk/,sixredsquares,2020-04-28,England,Essex,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young & Laramore,https://yandl.com/,yandl,2020-05-01,United States,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T U X,https://tux.co/en/,tuxcreative,2020-05-01,Canada,Montreal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sublime Co.,www.sublimecoagency.com,sublimecoagency,2020-05-02,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moving studio,Www.movingstudio.co.uk,Movingstudioltd,2020-05-02,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NeueDeutsche,http://neuedeutsche.com,_neuedeutsche,2020-05-05,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bendita Gloria,http://www.benditagloria.com/,benditagloria,2020-05-09,Spain,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switch,https://switch.is/,madebyswitch,2020-05-09,United States,"Dallas, TX",United States,"Oklahoma City, OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unified Brands,https://www.unifiedbrands.co.nz/,,2020-05-09,New Zealand,Auckland,Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miss Sz,https://www.misssz.com/,,2020-05-09,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThoughtMatter,https://www.thoughtmatter.com/,ThoughtMttr,2020-05-09,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Counter Studio,https://www.counterstudio.co.uk/,Counter_Studio,2020-05-09,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hampton,https://www.hampton.agency/,thisishampton,2020-05-09,Scotland,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beach Design Studio,https://www.beach.design/,,2020-05-09,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House of Folk,https://houseoffolk.com/,,2020-05-12,Scotland,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John & Jane,https://johnandjane.agency/,john8jane,2020-05-12,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serious Play,http://seriousplay.studio,,2020-05-14,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SouthSouthWest,https://southsouthwest.com.au/,Southsouthwest,2020-05-14,Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Play,https://www.play.studio/,,2020-05-14,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smiths Workshop,https://smithsworkshop.co.uk/,,2020-05-15,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crush Creative,https://crushed.co.uk/,crushcreative,2020-05-18,England,Brighton,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justified,https://justified.studio/,,2020-05-20,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulliwan,https://sulliwan.com/,,2020-05-21,Russia,Moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NoA,https://www.thenorthalliance.com/,,2020-05-21,Norway,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,https://93ft.com/,,2020-06-02,England,Sheffield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBB,https://mbbagency.com/,mbbagency,2020-06-10,United States,"Leawood, KS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marchio,https://hellomarchio.com/,hellomarchio,2020-06-12,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brand Brothers,https://www.brandbrothers.fr/,Brand_Brothers,2020-06-15,France,Paris,France,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madcats,https://madcats.agency/en,,2020-06-16,Ukraine,Kyiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manufatura,http://www.manufatura.org/,,2020-06-17,Brazil,São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matchstic,https://matchstic.com/,matchstic,2020-06-18,United States,"Atlanta, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Fishlock,https://www.studiofishlock.com/,,2020-06-23,England,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More Yum,https://www.moreyum.com/,moreyum_studio,2020-06-23,Scotland,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morillas,https://www.morillas.com/en/,morillas,2020-05-26,Spain,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notepad,https://notepadstudio.com/,notepadstudio,2020-06-23,England,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Cat,https://bigcatagency.com/,BigCatAgency,2020-06-24,England,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammoth,https://www.mammoth.tv/,,2020-06-24,Northern Ireland,Belfast,England,London,Ireland,Dublin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bullish,http://bullish.co/,bebullish,2020-06-25,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Colour Club,https://thecolourclub.com.au/,,2020-06-26,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beetroot Design,https://beetroot.gr/,BeetRootDesign,2020-06-29,Greece,Thessaloniki,England,London,Greece,Athens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunter Piekarski,https://www.gp.works/,,2020-06-30,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIrror Mirror,https://www.mirrormirror.be/,,2020-07-08,Belgium,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isometric Studio,https://isometricstudio.com/,isometricstudio,2020-07-09,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manifest,https://manifest.rocks/,,2020-07-15,England,London,United States,"New York City, NY",Sweden,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamba Studio,https://mamba.studio/,MambaStudio_,2020-07-18,France,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gander,https://www.takeagander.com/,ganderers,2020-07-21,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little,https://www.littleco.com/,,2020-07-21,United States,"Minneapolis, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How & How,https://how.studio/,,2020-07-24,England,London,Portugal,Lisbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Office of Craig Oldham,https://www.craigoldham.co.uk/,officeofcraig,2020-07-27,England,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THe Made Shop,https://www.themadeshop.com/,mxrke,2020-08-05,United States,"Denver, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Familjen,https://www.familjen.se/,,2020-08-11,Sweden,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Modern World,https://themodernworld.co.uk/,the_modrnwrld,2020-08-17,England,Warrington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norgram,https://www.norgram.co/home,norgramstudio,2020-09-03,Denmark,Copenhagen,Denmark,Aarhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firstborn,https://www.firstborn.com/,,2020-09-03,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breaks,https://breaksagency.com/,,2020-09-04,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Young Jerks,https://youngjerks.com/,,2020-09-04,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rarekind,https://rarekindagency.com/,,2020-09-13,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,https://1508.dk/,,2020-09-22,Denmark,København K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-Types,https://www.e-types.com/,,2020-09-24,Denmark,Copenhagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An Open Understanding,https://www.anopenunderstanding.com/,open_under,2020-09-28,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orchidea Agency,http://orchidea.agency/,,2020-10-02,Ukraine,Kyiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olssøn Barbieri,https://olssonbarbieri.com/,,2020-10-02,Norway,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoodzpah,https://hoodzpahdesign.com/,hoodzpahdesign,2020-10-19,United States,"Anaheim, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monumento,https://monumento.co/,,2020-11-06,Mexico,Monterrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueker,https://www.nueker.co.uk/,,2020-11-06,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowdy Studio,https://rowdystudio.com/,RowdyStudio,2020-11-06,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outsiders,https://www.outsiders.agency/,,2020-11-20,England,Margate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moniker,https://studiomoniker.com/,studiomoniker,2020-11-24,Netherlands,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frontier,https://frontier.is/,frontier_is,2020-11-25,Canada,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal,https://www.weareanimal.co/#main,weareanimalco,2020-11-29,United States,"New York City, NY",India,New Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off the Top of My Head,https://www.offthetopofmyhead.co.uk/,o_t_t_o_m_h,2020-12-02,England,Sunbury-on-Thames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garrett Elizabeth Office,http://geo-nyc.com/,,2020-12-03,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Team,https://team.design/,,2021-01-06,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Narrate,http://narratestudio.co.uk/,narratestudio,2021-01-06,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedley Place,http://www.sedley-place.com/,,2021-01-18,England,London,Scotland,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clout,https://www.cloutbranding.com/,Cloutbranding,2021-01-18,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orb,https://www.thisisorb.com/,thisisorb,2021-01-19,England,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Freight,https://studiofreight.com/,studiofreight,2021-03-01,United States,"Columbus, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tickety Boo Creative,https://www.ticketyboocreative.co.uk/,weareticketyboo,2021-03-13,England,London,Australia,Sydney,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kruger Buro,https://www.krugerburo.com/,,2021-03-29,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
That Thing,https://www.thatthing.com/,,2021-04-12,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two at Six,http://www.twoatsix.com/,,2021-04-12,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smithandvillage,https://www.smithandvillage.com/,,2021-06-25,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon,https://www.brandon-consultants.com/,ConsultBrandon,2021-07-01,England,Altrincham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gymnasium,https://www.gymnasiumdesignoffice.com/,,2021-07-02,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rival,https://www.studiorival.com/,RivalLondon,2021-07-14,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED.,https://ed.studio/,,2021-08-18,Australia,Sydney,Australia,Melbourne,Australia,Canberra,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Ross,https://www.studioross.co.uk/,,2021-09-03,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Common Thread,https://acommonthread.studio/,,2021-09-07,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Something Familiar,https://www.somethingfamiliar.co.uk/,,2021-09-21,England,Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RONG,http://www.rong-design.com/,,2021-09-23,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CreateFuture,https://www.createfuture.com/,createfutureuk,2021-09-27,England,London,Scotland,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art. Lebedev Studio,https://www.artlebedev.com/,,2021-10-20,Russia,Moscow,Ukraine,Kyiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Bergini,https://studiobergini.eu/,,2021-11-01,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PORTO ROCHA,https://portorocha.com/,,2021-11-29,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kellenberger-White,https://kellenberger-white.com/,,2022-01-11,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actual Source,https://actualsource.work/,,2022-02-22,United States,"Provo, UT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Le Dictateur Studio,https://www.ledictateurstudio.com/,,2022-03-08,Italy,Milan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Out of Place,https://outofplace.studio/,outofplacest,2022-03-10,England,Bradford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Rejane Dal Bello,http://rejanedalbello.com/,RejaneDalBello,2022-03-10,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wireforks,https://wireforks.com/,,2022-03-10,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seymourpowell ,https://www.seymourpowell.com/,,2022-03-10,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Future for Brands,https://www.futureforbrands.com/,futureforbrands,2022-03-10,Mexico,Monterrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Make Studio,https://makestudio.co.uk/,make_gossip,2022-03-10,England,London,England,Bournemouth,Netherlands,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ascend Studio,https://www.ascendstudio.co.uk/,ascendstudio,2022-03-10,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBD Studio,https://lbd.studio/,,2022-03-10,England,London,Scotland,Edinburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
République Studio,https://republique.studio,,2022-03-10,France,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0 Design,https://ozero.design/,,2022-03-10,Ukraine,Kyiv,United States,"Walnut, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Series Eight,https://serieseight.com,serieseight,2022-03-10,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datalands,https://datalands.co,wearedatalands,2022-03-10,United States,"Hudson Valley, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Third Person,https://thirdperson.studio/,,2022-03-11,United States,"Minneapolis, MN",United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Last,https://studio-last.com/,,2022-03-11,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharpfont,https://sharpfont.com/,,2022-03-11,Romania,Brasov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Turtle Story,https://www.theturtlestory.com/,,2022-03-11,India,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YUCK®,https://yuck.ltd,,2022-03-11,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dovetail Studios,https://dovetailstudios.com/,LoveDovetail,2022-03-11,New Zealand,Auckland,New Zealand,Wellington,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etch Creative,www.etchcreative.co.uk,,2022-03-11,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redkroft,https://redkroft.com/,,2022-03-11,Poland,Warsaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Century,https://newcenturydesign.co.uk/,,2022-03-18,England,Somerset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Nari,https://www.studionari.co.uk/,,2022-03-18,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OGRE Studio,https://ogre.studio/,,2022-03-18,England,Newcastle upon Tyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paleworks,https://www.paleworks.com/pale,,2022-03-30,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY BROS.,https://www.bros.family/,,2022-05-17,United States,"Atlanta, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bert,https://bertagency.co.uk/,wearebert,2022-05-19,England,Manchester,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple,https://www.designbytemple.com/,,2022-06-07,England,Newquay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Likely Story,https://likely-story.co.uk/,likelystory_mcr,2022-06-07,England,Manchester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Requena Office,https://andresrequena.es/,,2022-08-22,Spain,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angel and Anchor,https://www.angelandanchor.com/,,2022-08-22,Northern Ireland,Belfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good Times,https://go-od.co/,,2022-09-12,Australia,Canberra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chief Creative Office,https://www.chiefcreativeoffice.com/,CCreativeOffice,2022-11-13,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twistag,https://twistag.com,twistag,2022-11-13,Portugal,Lisbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolf & Badger Studios,https://www.wolfandbadgerstudios.com/,,2022-11-13,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh Lemon,https://freshlemon.co.uk/,freshlemonuk,2022-11-13,England,Watford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
